business_id,business_name,categories,business_stars,business_review_count,avg_review_stars,review_count_in_data,divergence_score,stars_norm,log_rc_norm,quadrant,date_first,date_last
vhE94NRER_4utAtbryLOiQ,Mermaid Inn,"Bars, Music Venues, Arts & Entertainment, Nightlife",3.5,20,3.3157894736842106,19,0.5342588564937869,0.625,0.09074114350621315,High Q / Low Pop (Oportunidad),2008-05-22 19:47:48,2021-10-25 18:07:40
vhLb7LMjg3C0lvP7cBQXdg,Laundromat of Pine Street,"Laundry Services, Laundromat, Local Services, Dry Cleaning & Laundry",3.5,56,3.883720930232558,43,0.372348399673972,0.625,0.252651600326028,High Q / Low Pop (Oportunidad),2011-04-10 05:01:32,2021-08-25 19:00:13
vhLq2M_NAAHLsLVNDER92w,Supercuts,"Hair Salons, Beauty & Spas",3.0,51,3.0454545454545454,22,0.26223490248774295,0.5,0.23776509751225702,High Q / Low Pop (Oportunidad),2016-01-28 01:04:39,2021-07-19 02:23:17
vhOXL8_Z5goUiv9MNaD80A,Taste of Asia,"Laotian, Thai, Chinese, Vietnamese, Food, Restaurants",4.0,15,4.0,12,0.7033526380361446,0.75,0.04664736196385548,High Q / Low Pop (Oportunidad),2010-07-16 21:07:32,2016-07-15 17:20:59
vhqncPOiK-3_p_nu8dr5Sw,2300 ,"Arts & Entertainment, Active Life, Sports Clubs, Stadiums & Arenas",3.0,23,3.2941176470588234,17,0.3876068739694401,0.5,0.1123931260305599,High Q / Low Pop (Oportunidad),2009-05-23 23:41:28,2021-07-15 01:43:08
vi5NnZBtUaBoYfbY6EPTLw,Pennsylvania General Store,"Arts & Crafts, Candy Stores, Food, Specialty Food, Chocolatiers & Shops, Shopping, Convenience Stores",4.0,64,4.180327868852459,61,0.4760523975462897,0.75,0.2739476024537103,High Q / Low Pop (Oportunidad),2007-03-02 03:16:14,2022-01-03 16:10:09
viTvepI8TEHvl8nwiewX6Q,Neighborhood Bike Works,"Bike Repair/Maintenance, Local Services, Shopping, Sporting Goods, Bikes",5.0,26,4.8,20,0.8685084718665912,1.0,0.13149152813340878,High Q / Low Pop (Oportunidad),2007-09-27 14:09:33,2019-12-13 12:42:10
vkPfTX9aja-XTb2PfpA2SQ,Petco,"Pets, Pet Training, Pet Stores, Pet Services, Pet Groomers",3.5,13,3.7,10,0.6000046205604913,0.625,0.024995379439508726,High Q / Low Pop (Oportunidad),2012-03-26 00:51:02,2019-06-24 14:08:57
vl4uDnmI6lM9zBcAR--84w,Deke's Bar-B-Que,"Restaurants, Barbeque, Nightlife, Bars",4.5,257,4.247663551401869,214,0.3775182675801419,0.875,0.4974817324198581,High Q / Low Pop (Oportunidad),2010-10-21 01:33:50,2017-05-09 20:45:41
vl8yqlsaXgj9OGxXH16pjA,PetSmart,"Pet Training, Pet Stores, Pets, Pet Services, Pet Groomers",3.0,21,2.8125,16,0.4017156822202186,0.5,0.0982843177797814,High Q / Low Pop (Oportunidad),2013-04-22 18:36:54,2020-03-05 21:18:12
vlGBKK9Ti07MYibNQbTq5g,Philadium,"Bars, American (Traditional), Restaurants, Sports Bars, Nightlife",4.0,24,4.333333333333333,21,0.6309876281532378,0.75,0.11901237184676218,High Q / Low Pop (Oportunidad),2017-04-09 14:57:54,2021-10-21 17:20:12
vlKGv6VOoNVwPDzqee6n9g,"Verizon Authorized Retailer, TCC","Electronics, Internet Service Providers, Mobile Phones, Shopping, Mobile Phone Repair, Mobile Phone Accessories, IT Services & Computer Repair, Home Services, Professional Services, Local Services",2.0,15,1.7692307692307692,13,0.2033526380361445,0.25,0.04664736196385548,Low Q / Low Pop,2013-03-29 16:14:02,2022-01-14 14:28:02
vlOI4udD95JUGlmA7a6iqA,Tokyo Sushi & Catering,"Event Planning & Services, Chinese, Sushi Bars, Restaurants, Caterers, Japanese",3.0,29,3.1142857142857143,35,0.35142436902798674,0.5,0.14857563097201326,High Q / Low Pop (Oportunidad),2010-03-10 21:06:48,2019-11-12 17:29:41
vlUDK6R08DZAmTzaIsFuPQ,Pennsylvania Wine & Spirits,"Food, Beer, Wine & Spirits",3.5,17,3.4,15,0.5592542359332957,0.625,0.06574576406670435,High Q / Low Pop (Oportunidad),2008-02-20 15:42:32,2017-09-10 21:56:21
vlcU9doMaKNL_ITU5NPbtA,Lowe's Home Improvement,"Shopping, Hardware Stores, Building Supplies, Home & Garden, Appliances, Nurseries & Gardening, Home Services, Local Services, Appliances & Repair",2.0,16,2.4166666666666665,12,0.19352241589650424,0.25,0.05647758410349576,Low Q / Low Pop,2011-05-31 19:40:57,2022-01-11 23:24:59
vlosej4eJvMc9aMmBGV2jg,Wissahickon Chiropractic,"Chiropractors, Health & Medical",5.0,11,5.0,8,1.0,1.0,0.0,High Q / Low Pop (Oportunidad),2010-11-09 14:58:36,2018-10-03 19:11:00
vmWDmLMnEJ0bEfEwqo-Y-g,Arrow Swim Club,"Active Life, Swimming Pools",2.5,13,2.8181818181818183,11,0.35000462056049125,0.375,0.024995379439508726,Low Q / Low Pop,2011-05-25 00:28:20,2011-08-25 02:53:02
vmpC7L9ifa12joDqZR5LIQ,Big Lots,"Furniture Stores, Fashion, Shopping, Department Stores, Home & Garden, Home Decor, Discount Store",4.0,13,3.8333333333333335,12,0.7250046205604913,0.75,0.024995379439508726,High Q / Low Pop (Oportunidad),2011-08-28 21:52:28,2020-09-27 21:13:18
vn8O00X_24FOLSTojp4Sdg,Lithe Method,"Yoga, Fitness & Instruction, Pilates, Gyms, Barre Classes, Active Life",4.0,82,4.135135135135135,74,0.43641453190122026,0.75,0.31358546809877974,High Q / Low Pop (Oportunidad),2008-09-05 02:10:32,2017-01-02 06:08:19
vnQgWhtfE2dkqooJEo39rw,Dunkin',"Donuts, Bagels, Desserts, Coffee & Tea, Food",2.5,11,2.0,13,0.375,0.375,0.0,Low Q / Low Pop,2012-02-05 03:51:11,2020-11-09 21:50:57
vnZ3u25OT1SJruohJ-hulg,Perfumology,"Perfume, Shopping, Beauty & Spas, Cosmetics & Beauty Supply",5.0,15,5.0,11,0.9533526380361446,1.0,0.04664736196385548,High Q / Low Pop (Oportunidad),2014-05-07 15:02:47,2022-01-07 23:06:57
vneawF0o58vIBo015EYlhA,Andy's Plumbing & Heating,"Heating & Air Conditioning/HVAC, Plumbing, Home Services, Water Heater Installation/Repair",4.5,65,4.416666666666667,48,0.5985767921229543,0.875,0.2764232078770456,High Q / Low Pop (Oportunidad),2012-07-07 21:26:25,2021-11-09 18:22:19
voI5HNsL96_s5vlCpa-Q-A,La Casa De Tu Madre,"Restaurants, Bars, Mexican, Nightlife",3.0,33,3.0,25,0.33112928986594437,0.5,0.16887071013405566,High Q / Low Pop (Oportunidad),2015-10-31 23:29:39,2016-10-15 20:13:06
voedsXPlAFPHdvjAgIV2zw,Alaska King Crab House,"Seafood, Restaurants",2.5,25,2.909090909090909,22,0.24962802851830287,0.375,0.12537197148169713,Low Q / Low Pop,2014-12-07 19:04:34,2021-08-02 03:45:20
vpLMV6pHa1oI71jYaCVFzA,Cooperage Wine & Whiskey Bar,"Nightlife, Food, Southern, Beer, Wine & Spirits, Gastropubs, American (New), Cocktail Bars, Restaurants, Bars, Wine Bars, Whiskey Bars, Coffee & Tea",4.0,240,3.779816513761468,218,0.26357077372561666,0.75,0.48642922627438334,High Q / Low Pop (Oportunidad),2010-05-03 02:09:55,2021-03-30 14:22:14
vpNJJNVgVmf2u1lfdFh81w,Matyson,"Breakfast & Brunch, Restaurants, American (New)",4.0,402,4.241895261845387,401,0.18020354425541596,0.75,0.569796455744584,High Q / High Pop,2006-11-14 05:12:27,2016-03-16 01:36:11
vpfy4_N1PozCkvk2WDE_RQ,The Abbaye,"Restaurants, Bars, American (Traditional), Nightlife",4.0,306,4.0,290,0.22432247492625434,0.75,0.5256775250737457,High Q / High Pop,2006-06-07 18:58:27,2020-11-29 03:11:11
vq1BQyBIqALI3s9rBI4_cQ,Breakin Bread Bakery,"Food, Bakeries",4.5,22,4.631578947368421,19,0.7695078731242222,0.875,0.1054921268757778,High Q / Low Pop (Oportunidad),2014-10-07 04:14:40,2017-01-13 17:53:25
vq28UnCEKii1j5wt8LA9bA,Indian Restaurant 722,"Indian, Restaurants",4.5,32,4.5,22,0.7109699181535143,0.875,0.16403008184648576,High Q / Low Pop (Oportunidad),2018-02-03 02:16:42,2018-08-07 02:21:32
vq73W-SHrwBgXzQ__0yV2w,Second District Brewing,"American (New), Beer Bar, Restaurants, Bars, Food, Breweries, Nightlife, American (Traditional)",4.0,103,4.182795698924731,93,0.39984177645718316,0.75,0.35015822354281684,High Q / Low Pop (Oportunidad),2017-02-18 01:05:08,2021-08-11 04:08:38
vqzNQflkHpPchC_SVq8gTQ,Rittenhouse Nails,"Beauty & Spas, Nail Salons",3.5,124,3.4095238095238094,105,0.24501887115066462,0.625,0.3799811288493354,High Q / Low Pop (Oportunidad),2008-03-21 02:16:10,2021-12-28 02:27:44
vr6wlGk_RDW6yWiQmbiiow,Chung King Garden,"Chinese, Restaurants",3.5,13,3.3846153846153846,13,0.6000046205604913,0.625,0.024995379439508726,High Q / Low Pop (Oportunidad),2006-11-06 17:57:02,2012-02-28 11:12:03
vrDax0Opr-CFuvwp396L0g,Rieker's Prime Meats,"Meat Shops, Food, Restaurants, Butcher, Grocery, Specialty Food, German",4.5,71,4.632352941176471,68,0.5844679838721758,0.875,0.29053201612782414,High Q / Low Pop (Oportunidad),2008-10-21 19:05:27,2021-12-22 18:22:22
vrQCClTDrPSbIHO-ub8qFg,Sardi's Pollo A La Brasa,"Latin American, Peruvian, Chicken Shop, Restaurants, Sandwiches",4.0,332,4.10064935064935,308,0.21114061329039657,0.75,0.5388593867096034,High Q / High Pop,2015-12-01 01:03:40,2022-01-01 17:23:47
vrpwZHVR0H93peg03Zlnfw,Towne Pizza Sub Shop,"Pizza, Restaurants",3.5,19,3.0588235294117645,17,0.5421701330946912,0.625,0.08282986690530883,High Q / Low Pop (Oportunidad),2007-12-15 23:27:52,2016-08-30 12:14:59
vrx-YThMm8N6pLr7YkXINA,R&B Nail Salon,"Beauty & Spas, Nail Salons",3.5,14,3.1818181818181817,11,0.5888174950585466,0.625,0.03618250494145335,High Q / Low Pop (Oportunidad),2014-08-16 23:58:09,2020-01-14 02:17:23
vs0uV4vwkv0eKB5FIyI3ug,Bain's Deli,"Convenience Stores, Sandwiches, Food, Restaurants, Delis",3.0,12,2.8333333333333335,12,0.4870211545488628,0.5,0.012978845451137224,High Q / Low Pop (Oportunidad),2010-04-13 18:15:51,2019-09-18 18:12:50
vs74TKPvUn41cCTb9Odjpg,Teahouse Nails & Spa,"Beauty & Spas, Hair Removal, Eyelash Service, Nail Salons, Waxing",3.5,11,3.3333333333333335,6,0.625,0.625,0.0,High Q / Low Pop (Oportunidad),2018-07-13 08:10:55,2021-03-27 12:16:59
vsdYVJC_1FU7yGrKVpYQyQ,Chick-fil-A,"Breakfast & Brunch, Fast Food, Restaurants, Chicken Shop",3.5,25,3.857142857142857,21,0.4996280285183029,0.625,0.12537197148169713,High Q / Low Pop (Oportunidad),2016-12-28 01:10:23,2021-12-01 17:40:30
vsjZ6QzDk-gZwh3b1a9r0A,Horn & Hardart Coffee,"Breakfast & Brunch, Restaurants, Vegetarian, Coffee & Tea, Juice Bars & Smoothies, Food, Sandwiches",4.0,13,3.909090909090909,11,0.7250046205604913,0.75,0.024995379439508726,High Q / Low Pop (Oportunidad),2013-05-16 16:51:55,2017-05-12 21:12:48
vtSisxaozZ7HWpBl_W7VaQ,Time,"American (New), Bars, Nightlife, Cocktail Bars, Arts & Entertainment, Lounges, Event Planning & Services, Venues & Event Spaces, Restaurants, Music Venues",4.0,565,3.8554455445544553,505,0.12512841576538192,0.75,0.6248715842346181,High Q / High Pop,2008-04-24 11:54:13,2021-12-07 02:13:31
vt_esoDw6HG5ClM12OPkMg,Bonté Wafflerie & Café,"Coffee & Tea, Restaurants, Breakfast & Brunch, Food, Ice Cream & Frozen Yogurt",3.5,115,3.4684684684684686,111,0.25713521985782634,0.625,0.36786478014217366,High Q / Low Pop (Oportunidad),2006-04-28 21:36:46,2014-07-28 18:38:27
vuE1iseFrgNPumUEfHIZZQ,JJ Thai Cuisine,"French, Restaurants, Thai, Asian Fusion",4.5,376,4.490963855421687,332,0.3160174843094248,0.875,0.5589825156905752,High Q / High Pop,2015-10-16 21:56:06,2021-12-31 03:17:52
vufXnNdvRl_Y0wAj_wLzOg,Chestnut 7,"Restaurants, Pizza, American (New), Bars, Burgers, Nightlife, Pubs",3.0,87,3.0833333333333335,72,0.1769294301590988,0.5,0.3230705698409012,High Q / Low Pop (Oportunidad),2011-07-23 20:56:44,2013-10-21 13:27:02
vupqhNCiMfbQXBl9C-y4Ag,Tangled Web,"Arts & Crafts, Hobby Shops, Knitting Supplies, Art Supplies, Shopping",4.5,23,4.2105263157894735,19,0.76260687396944,0.875,0.1123931260305599,High Q / Low Pop (Oportunidad),2008-12-10 21:54:04,2016-03-18 11:29:44
vvMG0sIw2Yw7iXaE14K46A,Target,"Shopping, Fashion, Department Stores, Home & Garden, Grocery, Furniture Stores, Food, Electronics",3.5,33,3.6666666666666665,30,0.45612928986594437,0.625,0.16887071013405566,High Q / Low Pop (Oportunidad),2011-05-09 06:44:18,2021-04-25 19:26:38
vvfXLBxn_f_02b3jDMHBpQ,Nu Bella Nails,"Hair Removal, Nail Salons, Beauty & Spas, Eyelash Service, Eyebrow Services",3.5,27,3.0,12,0.48761149452993136,0.625,0.13738850547006862,High Q / Low Pop (Oportunidad),2015-03-31 21:59:08,2020-03-16 22:27:41
vwAhm3pRjCEz_jNXr9vMaA,Matt & Marie's,"Delis, Italian, Sandwiches, Restaurants",4.0,201,4.049689440993789,161,0.29219481380878065,0.75,0.45780518619121935,High Q / Low Pop (Oportunidad),2013-09-30 04:26:52,2021-12-15 18:09:58
vxWjLZMn3uzDQyOjAdwq3w,The Bishop's Collar,"Nightlife, Bars, American (New), Burgers, Restaurants",3.5,248,3.688311688311688,231,0.13327564180395607,0.625,0.49172435819604393,High Q / Low Pop (Oportunidad),2007-01-24 01:21:13,2021-10-01 01:47:30
vy0IlrE3Zl44HwxbsZhh2g,Ritz East,"Cinema, Arts & Entertainment",4.5,111,4.351851851851852,108,0.5128252424688117,0.875,0.36217475753118833,High Q / Low Pop (Oportunidad),2007-07-26 01:24:41,2020-03-13 14:00:48
vy_rin8cRkzrUSmcVpFpJg,2 B Groomed Barbering Studio,"Beauty & Spas, Barbers",4.0,50,4.0,33,0.51538352579924,0.75,0.23461647420076,High Q / Low Pop (Oportunidad),2008-09-05 17:34:15,2019-10-21 23:02:48
vz0oI7GR9AOtmJpO5o_Ucw,The Artful Dodger,"Irish, Pubs, American (Traditional), Bars, Nightlife, Restaurants, British",4.0,56,3.7115384615384617,52,0.497348399673972,0.75,0.252651600326028,High Q / Low Pop (Oportunidad),2006-10-16 14:30:50,2013-04-10 04:11:08
w-1f4fPybV9MfVqDnCsTdA,Mineralistic,"Jewelry, Gemstones & Minerals, Shopping",3.5,55,3.425,40,0.3752183684993714,0.625,0.2497816315006286,High Q / Low Pop (Oportunidad),2007-02-23 19:28:49,2021-04-28 14:14:36
w-4oUyYk-0wN3Gg0YN4M9g,K Top Asian Fusion,"Korean, Karaoke, Thai, Nightlife, Asian Fusion, Restaurants",3.0,41,3.4193548387096775,31,0.29686573046322695,0.5,0.20313426953677305,High Q / Low Pop (Oportunidad),2014-06-19 15:00:56,2019-03-10 15:37:04
w-DEeeCRDlKoyO2P7nTKdQ,The Famous Napoli Pizza,"Restaurants, Pizza",3.0,65,3.150943396226415,53,0.2235767921229544,0.5,0.2764232078770456,High Q / Low Pop (Oportunidad),2007-01-27 23:21:04,2020-01-05 00:41:09
w-uIQBEDvCd_XLNdzg8olg,Eagle Inspections,"Home Services, Pest Control, Home Inspectors, Local Services",4.5,76,4.575757575757576,33,0.5735814126834455,0.875,0.30141858731655446,High Q / Low Pop (Oportunidad),2016-06-08 12:13:31,2021-12-14 03:07:02
w0MduHbQNWZkYl66jZIiEA,JC Fancy Nails & Spa,"Beauty & Spas, Day Spas, Waxing, Hair Removal, Nail Salons, Massage",4.5,251,4.556179775280899,178,0.3813337143354028,0.875,0.4936662856645972,High Q / Low Pop (Oportunidad),2013-04-19 13:32:59,2021-11-05 15:18:48
w0XIMGG5xwEwFdbXzkp8mw,Walnut Bridge Coffee House,"Coffee & Tea, Restaurants, Food",4.0,22,4.1,20,0.6445078731242222,0.75,0.1054921268757778,High Q / Low Pop (Oportunidad),2006-05-15 15:43:35,2010-09-08 04:59:12
w0zKpH49tW6Y-b6ZJzKMFw,Chuck's Alibi,"Food, Restaurants, Seafood",2.0,76,2.3442622950819674,61,-0.051418587316554465,0.25,0.30141858731655446,Low Q / Low Pop,2009-08-01 15:31:42,2021-11-19 02:34:54
w32t3LyWYApFIr-aldKUVA,Horticulture Masterpiece,"Fences & Gates, Gardeners, Landscaping, Home Services, Tree Services",3.5,12,2.7777777777777777,9,0.6120211545488627,0.625,0.012978845451137224,High Q / Low Pop (Oportunidad),2017-08-22 14:38:05,2019-09-18 14:58:29
w3dtTa8Xfmvo01xMu4Kxrg,Trinidad Flat Fix,"Tires, Automotive",4.0,18,4.166666666666667,12,0.6754872897712363,0.75,0.0745127102287637,High Q / Low Pop (Oportunidad),2010-06-02 01:45:03,2021-11-10 13:53:46
w3giBYDmPWWnsNq5Sr2KQA,Pinot Boutique,"Bars, Beer, Wine & Spirits, Tasting Classes, Flowers & Gifts, Gift Shops, Food, Customized Merchandise, Wine Bars, Wine Tasting Room, Nightlife, Party & Event Planning, Social Clubs, Event Planning & Services, Wineries, Education, Shopping, Arts & Entertainment, Wine Tasting Classes, Venues & Event Spaces",4.0,91,4.013513513513513,74,0.4197216210631024,0.75,0.3302783789368976,High Q / Low Pop (Oportunidad),2007-03-26 19:08:03,2020-09-19 23:49:45
w4eReKam-skGORjv41A7KQ,Shalom Pizzeria,"Pizza, Restaurants, Vegetarian, Food, Pasta Shops, Caterers, Middle Eastern, Salad, Specialty Food, Event Planning & Services",3.0,19,2.9444444444444446,18,0.4171701330946912,0.5,0.08282986690530883,High Q / Low Pop (Oportunidad),2007-07-22 19:11:42,2021-12-24 01:34:45
w55VlTgAoRXPnqFte3j9ew,Revolution Taco,"Mexican, Tacos, Restaurants",4.0,276,3.959349593495935,246,0.24099629631014963,0.75,0.5090037036898504,High Q / High Pop,2015-12-29 22:43:47,2021-12-31 16:09:31
w5FjaN7TdoduMUD0CYYD8g,Bald Birds Brewing Company,"Bars, Nightlife, Beer Bar, Food, Breweries",4.5,23,4.285714285714286,21,0.76260687396944,0.875,0.1123931260305599,High Q / Low Pop (Oportunidad),2019-08-02 18:22:13,2021-03-31 21:09:46
w5UWnbTFwgLqrbuMuQGvOg,US Post Office,"Local Services, Public Services & Government, Shipping Centers, Post Offices",2.5,13,2.5,8,0.35000462056049125,0.375,0.024995379439508726,Low Q / Low Pop,2013-04-16 14:06:54,2020-02-04 18:20:16
w5fyVRnGWXl_ldGt0Hu5uQ,Starbucks,"Food, Coffee & Tea",3.5,26,3.5,26,0.4935084718665912,0.625,0.13149152813340878,High Q / Low Pop (Oportunidad),2007-06-10 01:15:25,2019-10-05 21:57:36
w5wfWE6skJDi_-mS56DB-g,Cafe Twelve,"Coffee & Tea, Bagels, Food, Cafes, Bakeries, Restaurants, Sandwiches",3.5,82,3.632911392405063,79,0.31141453190122026,0.625,0.31358546809877974,High Q / Low Pop (Oportunidad),2010-09-17 22:03:10,2015-12-17 02:55:54
w6MkrKwuc3R8rmR4KLl1Ww,Jean's Pizzeria & Grill,"Restaurants, Pizza",3.5,28,3.652173913043478,23,0.4819214719189461,0.625,0.14307852808105392,High Q / Low Pop (Oportunidad),2009-03-05 15:25:27,2021-11-29 23:18:05
w7YJh9KtNpilpBlD7OTvxA,The UPS Store,"Notaries, Shipping Centers, Printing Services, Local Services, Mailbox Centers",4.0,47,4.205882352941177,34,0.5252137479388802,0.75,0.2247862520611198,High Q / Low Pop (Oportunidad),2010-06-13 18:19:22,2021-11-30 16:47:41
w7YOraGDdCx1KJ2gFgu1pw,"Di Giovanni Plumbing, Heating & Air Conditioning","Heating & Air Conditioning/HVAC, Plumbing, Home Services",4.5,38,4.333333333333333,24,0.6838822644515985,0.875,0.19111773554840147,High Q / Low Pop (Oportunidad),2012-05-10 12:41:19,2021-02-06 00:24:34
w7kKNELhnc00MwPOQhaZpQ,Naf Naf Grill,"Salad, Restaurants, Fast Food, Mediterranean, Middle Eastern, Falafel",3.5,135,3.5416666666666665,120,0.23134303780482451,0.625,0.3936569621951755,High Q / Low Pop (Oportunidad),2016-11-04 02:04:42,2021-12-14 11:19:09
w85pPE4Hy6TNf99vg3jeVg,A Lin Kitchen,"Chinese, Restaurants, American (New), Asian Fusion, American (Traditional)",3.5,55,3.8333333333333335,48,0.3752183684993714,0.625,0.2497816315006286,High Q / Low Pop (Oportunidad),2016-11-02 22:55:15,2021-08-26 03:38:42
w89QueMvn2bq2dmnTz-Mww,Tin Angel At Serrano,"Music Venues, Nightlife, Arts & Entertainment",4.0,60,3.7966101694915255,59,0.48635103312353134,0.75,0.26364896687646866,High Q / Low Pop (Oportunidad),2007-03-06 21:03:00,2016-09-29 05:01:19
w95-wGc1hJ31fRNajtEtOg,Burrito Feliz Philly,"Food Trucks, Food",5.0,24,4.863636363636363,22,0.8809876281532378,1.0,0.11901237184676218,High Q / Low Pop (Oportunidad),2021-01-03 22:13:46,2022-01-07 19:59:45
w9GI3f5z_I3h1FvJo0oc8A,Hemo's,"Food Stands, Restaurants, Sandwiches",4.0,67,4.0606060606060606,66,0.46873616383538447,0.75,0.28126383616461553,High Q / Low Pop (Oportunidad),2006-10-23 05:43:12,2021-09-07 17:21:57
w9_EQB0SuAFYxPMcfY_P_g,Mugshots Coffeehouse,"Restaurants, Music Venues, Arts & Entertainment, Breakfast & Brunch, Nightlife, Food, Coffee & Tea, Gluten-Free",4.0,203,3.84180790960452,177,0.2905972737381203,0.75,0.4594027262618797,High Q / Low Pop (Oportunidad),2012-05-11 07:45:01,2017-07-31 17:43:51
w9hS5x1F52Id-G1KTrAOZg,Wiz Kid,"Vegan, Restaurants, Fast Food, Cheesesteaks",4.5,163,4.280254777070064,157,0.4509868724269452,0.875,0.4240131275730548,High Q / Low Pop (Oportunidad),2017-08-07 16:51:28,2019-04-19 16:44:22
w9o0TzusrCcaeniqyW4NCg,Yunique Noodle House,"Noodles, Restaurants, Korean",3.0,16,3.0,17,0.44352241589650426,0.5,0.05647758410349576,High Q / Low Pop (Oportunidad),2008-06-11 17:32:13,2016-08-15 17:28:01
w9yjK_llCIvSPkEsx9qJrA,Mango,"Accessories, Women's Clothing, Fashion, Shopping",3.5,25,3.857142857142857,21,0.4996280285183029,0.625,0.12537197148169713,High Q / Low Pop (Oportunidad),2007-07-05 15:49:01,2018-07-07 17:36:25
wADYKG5qIyJcq7iisTPlPg,All About Hair,"Waxing, Hair Salons, Barbers, Hair Removal, Beauty & Spas",4.0,62,4.104166666666667,48,0.4811199663965226,0.75,0.2688800336034774,High Q / Low Pop (Oportunidad),2005-12-28 12:10:45,2020-10-24 18:15:59
wATz5hBUiCzJpEil-TIVdw,Tag Denim,"Men's Clothing, Fashion, Accessories, Women's Clothing, Shopping",3.5,11,3.6,10,0.625,0.625,0.0,High Q / Low Pop (Oportunidad),2007-06-25 01:45:55,2013-07-22 19:47:30
wAUkOyvAoyE6F7zuQ3g_UA,Flow State CoffeeBar,"Gelato, Restaurants, Cafes, Food, Coffee & Tea",5.0,25,4.857142857142857,21,0.8746280285183029,1.0,0.12537197148169713,High Q / Low Pop (Oportunidad),2018-06-28 14:13:55,2020-09-07 23:22:28
wAgw6Ufvgnnh6HoTzHvM1Q,Plan-it EJ,"Shopping, Contractors, Local Services, Home Services, Bridal, Interior Design, Sewing & Alterations",4.5,25,4.8125,16,0.7496280285183029,0.875,0.12537197148169713,High Q / Low Pop (Oportunidad),2011-10-14 17:04:39,2019-01-21 17:54:44
wB1Tin0OW1JRpaKM-E3ZYA,National Mechanics,"Pubs, Food, Breakfast & Brunch, Dance Clubs, Bars, American (New), American (Traditional), Beer, Wine & Spirits, Restaurants, Nightlife",4.0,875,3.8706896551724137,812,0.05430626824674345,0.75,0.6956937317532566,High Q / High Pop,2007-03-30 18:27:44,2021-11-17 16:52:07
wCH3LUgCzuGWcs8Ov_Q5uA,Belle Cakery,"Bakeries, Food",4.5,36,4.487179487179487,39,0.6924183934849252,0.875,0.18258160651507485,High Q / Low Pop (Oportunidad),2011-11-27 23:27:27,2016-01-25 03:28:23
wCluBbW9nzS7MEMFltMwJw,Tasties,"Food, Imported Food, Food Trucks, Desserts, Seafood, Steakhouses, Ethnic Food, Sandwiches, Soul Food, Specialty Food, Restaurants",2.5,106,2.7611940298507465,67,0.020230593524941276,0.375,0.3547694064750587,Low Q / Low Pop,2013-10-07 20:06:01,2021-08-18 00:44:17
wDIoXmmJ2Pfc_OebquhIYw,Opportunity Barks Behavior & Training,"Pets, Pet Services, Pet Sitting, Education, Pet Training, Private Tutors",4.5,37,4.833333333333333,24,0.6880941637406763,0.875,0.1869058362593236,High Q / Low Pop (Oportunidad),2008-06-10 10:40:50,2021-11-22 23:41:23
wDaZZM-R-DvhoWR8y8q0mg,Hampton Inn Philadelphia-International Airport,"Event Planning & Services, Hotels & Travel, Hotels",3.0,79,3.2238805970149254,67,0.19238388103357146,0.5,0.30761611896642854,High Q / Low Pop (Oportunidad),2010-09-01 13:18:13,2021-10-03 22:02:17
wDdtwWo-TxHifDoMGx5Wdw,Wasabi,"Japanese, Sushi Bars, Restaurants, Thai",4.0,49,3.9069767441860463,43,0.5185945021226779,0.75,0.2314054978773221,High Q / Low Pop (Oportunidad),2009-03-09 14:12:17,2019-05-01 05:58:03
wDsyh_29ycKVC3pefiqO6w,Old City Pizza,"Pizza, Italian, Breakfast & Brunch, Restaurants",3.0,196,2.9133333333333336,150,0.04625891140276528,0.5,0.4537410885972347,High Q / Low Pop (Oportunidad),2007-11-04 13:07:05,2021-10-21 10:50:00
wF978e1ynly8szIHIoLiRA,The Suit Store,"Men's Clothing, Fashion, Shopping, Formal Wear",4.5,12,4.5,10,0.8620211545488627,0.875,0.012978845451137224,High Q / Low Pop (Oportunidad),2018-07-26 02:08:51,2021-04-16 17:35:34
wFzRHd3HJ6m0g2dUW1kxlw,L'Oca Italian Bistro,"Restaurants, Italian",3.0,52,2.975,40,0.2591462566156405,0.5,0.2408537433843595,High Q / Low Pop (Oportunidad),2007-10-25 14:05:46,2011-08-12 16:43:42
wGnBaLvgH3hrq6C3AnO5Mg,Shish-Kabob Palace,"Uzbek, Restaurants, Middle Eastern, Russian",3.5,93,3.5977011494252875,87,0.29123441127327654,0.625,0.33376558872672346,High Q / Low Pop (Oportunidad),2010-10-24 00:13:47,2020-09-27 22:48:31
wH8fxWLGeByU8W3nABHFrg,Buckets Bar & Grill,"Bars, Restaurants, Nightlife, Gastropubs, American (Traditional)",4.0,14,4.0,12,0.7138174950585466,0.75,0.03618250494145335,High Q / Low Pop (Oportunidad),2008-03-04 15:31:22,2011-03-07 20:37:42
wHCIR3lqhsYcX2cMu0fUsA,Cresson Street Tattoo,"Tattoo, Arts & Entertainment, Beauty & Spas, Piercing",4.5,16,3.6666666666666665,6,0.8185224158965042,0.875,0.05647758410349576,High Q / Low Pop (Oportunidad),2014-03-13 13:09:45,2020-12-31 20:14:47
wHkYLlZyPXllrQRlvidUlg,Campo's Philly Cheesesteaks,"Food, Local Flavor, Sandwiches, Restaurants, Fast Food, Delis, Cheesesteaks",3.5,686,3.22992700729927,548,-0.031286367273702376,0.625,0.6562863672737024,High Q / High Pop,2006-08-06 02:07:52,2022-01-13 01:30:49
